transaction_id,transaction_date,transaction_price,price_unit,transaction_quantity,quantity_unit,store_id,product_id
306509,4/24/2023 10:41,25.6,1Ea,3,1Ea,1001,6508
306511,4/24/2023 10:41,25.3,1Ea,3,1Ea,1001,6510
306512,4/24/2023 10:41,25.22,100G,2,100G,1001,6511
306513,4/24/2023 10:41,25.13,1Ea,3,1Ea,1001,6512
306514,4/24/2023 10:41,25.11,1Ea,3,1Ea,1001,6513
306515,4/24/2023 10:41,25.11,100G,2,100G,1001,6514
306516,4/24/2023 10:41,25,1Ea,3,1Ea,1001,6515
306517,4/24/2023 10:41,25,1Ea,3,1Ea,1001,6516
306518,4/24/2023 10:41,25,1Ea,3,1Ea,1001,6517
306519,4/24/2023 10:41,25,1Ea,3,1Ea,1001,6518
306520,4/24/2023 10:41,25,1Ea,3,1Ea,1001,6519
306522,4/24/2023 10:41,25,1Ea,3,1Ea,1001,6521
306523,4/24/2023 10:41,25,1Ea,3,1Ea,1001,6522
306524,4/24/2023 10:41,25,1Ea,3,1Ea,1001,6523
306525,4/24/2023 10:41,25,1Ea,3,1Ea,1001,6524
306526,4/24/2023 10:41,24.9,1Ea,3,1Ea,1001,6525
306527,4/24/2023 10:41,24.86,100G,2,100G,1001,6526
306529,4/24/2023 10:41,24.81,1Ea,3,1Ea,1001,6528
306530,4/24/2023 10:41,24.7,1Ea,3,1Ea,1001,6529
306531,4/24/2023 10:41,24.6,1Ea,3,1Ea,1001,6530
306532,4/24/2023 10:41,24.5,100G,2,100G,1001,6531
306533,4/24/2023 10:41,24.5,100mL,3,100mL,1001,6532
306534,4/24/2023 10:41,24.4,1Ea,3,1Ea,1001,6533
306535,4/24/2023 10:41,24.36,1Ea,3,1Ea,1001,6534
306536,4/24/2023 10:41,23.6,1Ea,3,1Ea,1001,6535
306538,4/24/2023 10:41,23.5,1Kg,1,1Kg,1002,6537
306539,4/24/2023 10:41,23.5,1Kg,1,1Kg,1002,6538
306540,4/24/2023 10:41,23.5,100G,2,100G,1002,6539
306541,4/24/2023 10:41,23.4,1Kg,1,1Kg,1002,6540
306542,4/24/2023 10:41,23.1,1Kg,1,1Kg,1002,6541
306543,4/24/2023 10:41,23.06,1Kg,1,1Kg,1002,6542
306544,4/24/2023 10:41,23,1Ea,3,1Ea,1001,6543
306545,4/24/2023 10:41,23,1Ea,3,1Ea,1001,6544
306546,4/24/2023 10:41,22.96,1Ea,3,1Ea,1001,6545
306547,4/24/2023 10:41,22.9,1Ea,3,1Ea,1001,6546
306548,4/24/2023 10:41,22.8,1Ea,3,1Ea,1001,6547
306549,4/24/2023 10:41,22.75,1Ea,3,1Ea,1001,6548
306550,4/24/2023 10:41,22.5,1Kg,1,1Kg,1002,6549
306552,4/24/2023 10:41,22.5,1Kg,1,1Kg,1002,6551
306553,4/24/2023 10:41,22.5,1Kg,1,1Kg,1002,6552
306555,4/24/2023 10:41,22.5,1Kg,1,1Kg,1002,6554
306556,4/24/2023 10:41,22.5,1Kg,1,1Kg,1002,6555
306557,4/24/2023 10:41,22,1Kg,1,1Kg,1002,6556
306558,4/24/2023 10:41,22,1Kg,1,1Kg,1002,6557
306559,4/24/2023 10:41,22,1Kg,1,1Kg,1002,6558
306560,4/24/2023 10:41,21.96,1Kg,1,1Kg,1002,6559
306561,4/24/2023 10:41,21.94,1Kg,1,1Kg,1002,6560
306562,4/24/2023 10:41,21.7,1Kg,1,1Kg,1002,6561
306563,4/24/2023 10:41,21.7,1Kg,1,1Kg,1002,6562
306564,4/24/2023 10:41,21.6,1Kg,1,1Kg,1002,6563
306565,4/24/2023 10:41,21.6,100G,2,100G,1001,6564
306566,4/24/2023 10:41,21.5,100mL,3,100mL,1001,6565
306567,4/24/2023 10:41,21.5,100mL,3,100mL,1001,6566
306568,4/24/2023 10:41,21.2,1Ea,3,1Ea,1001,6567
306569,4/24/2023 10:41,21.2,1Kg,1,1Kg,1002,6568
306570,4/24/2023 10:41,21.2,1Kg,1,1Kg,1002,6569
306571,4/24/2023 10:41,21.2,1Kg,1,1Kg,1002,6570
306572,4/24/2023 10:41,21.15,1Kg,1,1Kg,1002,6571
306573,4/24/2023 10:41,21,1Kg,1,1Kg,1002,6572
306575,4/24/2023 10:41,21,1Kg,1,1Kg,1002,6574
306576,4/24/2023 10:41,20.98,1Ea,3,1Ea,1001,6575
306577,4/24/2023 10:41,20.5,1Ea,3,1Ea,1001,6576
306578,4/24/2023 10:41,20.5,1Ea,3,1Ea,1001,6577
306579,4/24/2023 10:41,20.5,1Ea,3,1Ea,1001,6578
306580,4/24/2023 10:41,20.5,1Ea,3,1Ea,1001,6579
306581,4/24/2023 10:41,20.5,1Ea,3,1Ea,1001,6580
306582,4/24/2023 10:41,20.5,1Ea,3,1Ea,1001,6581
306584,4/24/2023 10:41,20.5,1Ea,3,1Ea,1001,6583
306585,4/24/2023 10:41,20.5,1Ea,3,1Ea,1001,6584
306586,4/24/2023 10:41,20.1,1Ea,3,1Ea,1001,6585
306587,4/24/2023 10:41,20,1Ea,3,1Ea,1001,6586
306588,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6587
306589,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6588
306593,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6592
306594,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6593
306596,4/24/2023 10:41,20,1L,3,1L,1002,6595
306597,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6596
306598,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6597
306599,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6598
306600,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6599
306601,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6600
306603,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6602
306604,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6603
306605,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6604
306606,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6605
306607,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6606
306608,4/24/2023 10:41,20,1Kg,1,1Kg,1002,6607
306609,4/24/2023 10:41,19.9,1Kg,1,1Kg,1002,6608
306610,4/24/2023 10:41,19.6,100G,2,100G,1001,6609
306611,4/24/2023 10:41,19.6,100G,2,100G,1001,6610
306612,4/24/2023 10:41,19.5,100G,2,100G,1001,6611
306613,4/24/2023 10:41,19.5,1Ea,3,1Ea,1001,6612
306614,4/24/2023 10:41,19.5,1Kg,1,1Kg,1002,6613
306615,4/24/2023 10:41,19.3,1Ea,3,1Ea,1001,6614
306616,4/24/2023 10:41,19.2,1Kg,1,1Kg,1002,6615
306618,4/24/2023 10:41,19.1,1Kg,1,1Kg,1002,6617
306619,4/24/2023 10:41,19.1,1Kg,1,1Kg,1002,6618
306620,4/24/2023 10:41,19,1Kg,1,1Kg,1002,6619
306623,4/24/2023 10:41,19,1Kg,1,1Kg,1002,6622
306624,4/24/2023 10:41,19,1Kg,1,1Kg,1002,6623
306625,4/24/2023 10:41,19,1Kg,1,1Kg,1002,6624
306626,4/24/2023 10:41,19,100G,2,100G,1001,6625
306627,4/24/2023 10:41,19,100G,2,100G,1001,6626
306629,4/24/2023 10:41,18.95,100G,2,100G,1001,6628
306630,4/24/2023 10:41,18.75,100G,2,100G,1001,6629
306631,4/24/2023 10:41,18.75,100G,2,100G,1001,6630
306632,4/24/2023 10:41,18.75,100G,2,100G,1001,6631
306634,4/24/2023 10:41,18.75,1Kg,1,1Kg,1002,6633
306635,4/24/2023 10:41,18.75,1Kg,1,1Kg,1002,6634
306641,4/24/2023 10:41,18.7,1L,3,1L,1001,6640
306642,4/24/2023 10:41,18.7,1L,3,1L,1001,6641
306644,4/24/2023 10:41,18.7,1L,3,1L,1001,6643
306645,4/24/2023 10:41,18.5,1L,3,1L,1001,6644
306646,4/24/2023 10:41,18.5,1L,3,1L,1001,6645
306647,4/24/2023 10:41,18.5,1L,3,1L,1001,6646
306650,4/24/2023 10:41,18.5,1L,3,1L,1001,6649
306651,4/24/2023 10:41,18.22,1L,3,1L,1001,6650
306652,4/24/2023 10:41,18.2,1L,3,1L,1001,6651
306653,4/24/2023 10:41,18.2,1L,3,1L,1001,6652
306655,4/24/2023 10:41,18.2,1L,3,1L,1001,6654
306656,4/24/2023 10:41,18.1,1L,3,1L,1001,6655
306657,4/24/2023 10:41,18,1L,3,1L,1001,6656
306660,4/24/2023 10:41,18,1L,3,1L,1001,6659
306665,4/24/2023 10:41,18,1L,3,1L,1001,6664
306667,4/24/2023 10:41,18,,3,,1001,6666
306669,4/24/2023 10:41,18,1L,3,1L,1001,6668
306672,4/24/2023 10:41,18,1L,3,1L,1001,6671
306674,4/24/2023 10:41,18,1L,3,1L,1001,6673
306675,4/24/2023 10:41,18,1L,3,1L,1001,6674
306677,4/24/2023 10:41,18,1L,3,1L,1001,6676
306680,4/24/2023 10:41,17.92,1L,3,1L,1001,6679
306683,4/24/2023 10:41,17.7,1L,3,1L,1001,6682
306684,4/24/2023 10:41,17.7,1Kg,1,1Kg,1002,6683
306686,4/24/2023 10:41,17.58,1Kg,1,1Kg,1002,6685
306687,4/24/2023 10:41,17.58,1Kg,1,1Kg,1002,6686
306688,4/24/2023 10:41,17.5,1Kg,1,1Kg,1002,6687
306690,4/24/2023 10:41,17.5,1Kg,1,1Kg,1002,6689
306691,4/24/2023 10:41,17.5,1Kg,1,1Kg,1002,6690
306692,4/24/2023 10:41,17.5,1Kg,1,1Kg,1002,6691
306693,4/24/2023 10:41,17.5,1Kg,1,1Kg,1002,6692
306694,4/24/2023 10:41,17.5,1Kg,1,1Kg,1002,6693
306695,4/24/2023 10:41,17.4,1Kg,1,1Kg,1002,6694
306696,4/24/2023 10:41,17.2,1Kg,1,1Kg,1002,6695
306697,4/24/2023 10:41,17.2,1Kg,1,1Kg,1002,6696
306698,4/24/2023 10:41,17.2,1Kg,1,1Kg,1002,6697
306700,4/24/2023 10:41,17.2,1Kg,1,1Kg,1002,6699
306701,4/24/2023 10:41,17.2,1Kg,1,1Kg,1002,6700
306702,4/24/2023 10:41,17.2,1Kg,1,1Kg,1002,6701
306706,4/24/2023 10:41,17.07,1L,3,1L,1001,6705
306708,4/24/2023 10:41,17,1Kg,1,1Kg,1002,6707
306711,4/24/2023 10:41,17,1L,3,1L,1001,6710
306715,4/24/2023 10:41,17,1L,3,1L,1001,6714
306717,4/24/2023 10:41,17,1L,3,1L,1001,6716
306720,4/24/2023 10:41,17,1L,3,1L,1001,6719
306722,4/24/2023 10:41,16.95,1L,3,1L,1001,6721
306723,4/24/2023 10:41,16.9,1L,3,1L,1001,6722
306724,4/24/2023 10:41,16.8,1L,3,1L,1001,6723
306727,4/24/2023 10:41,16.6,1L,3,1L,1001,6726
306728,4/24/2023 10:41,16.5,1L,3,1L,1001,6727
306729,4/24/2023 10:41,16.5,1L,3,1L,1001,6728
306731,4/24/2023 10:41,16.5,1L,3,1L,1001,6730
306732,4/24/2023 10:41,16.5,1L,3,1L,1001,6731
306733,4/24/2023 10:41,16.5,1L,3,1L,1001,6732
306736,4/24/2023 10:41,16.5,1Kg,1,1Kg,1002,6735
306737,4/24/2023 10:41,16.38,1Kg,1,1Kg,1002,6736
306742,4/24/2023 10:41,16.35,1L,3,1L,1001,6741
306744,4/24/2023 10:41,16.35,1L,3,1L,1001,6743
306749,4/24/2023 10:41,16.27,1L,3,1L,1001,6748
306752,4/24/2023 10:41,16.17,1L,3,1L,1001,6751
306753,4/24/2023 10:41,16.17,1L,3,1L,1001,6752
306754,4/24/2023 10:41,16.15,1L,3,1L,1001,6753
306756,4/24/2023 10:41,16,1L,3,1L,1001,6755
306762,4/24/2023 10:41,16,1L,3,1L,1001,6761
306767,4/24/2023 10:41,16,1L,3,1L,1001,6766
306768,4/24/2023 10:41,16,1L,3,1L,1001,6767
306769,4/24/2023 10:41,16,1L,3,1L,1001,6768
306770,4/24/2023 10:41,16,1L,3,1L,1001,6769
306771,4/24/2023 10:41,15.97,1L,3,1L,1001,6770
306772,4/24/2023 10:41,15.9,1L,3,1L,1001,6771
306774,4/24/2023 10:41,15.9,1L,3,1L,1001,6773
306775,4/24/2023 10:41,15.85,1L,3,1L,1001,6774
306777,4/24/2023 10:41,15.85,1L,3,1L,1001,6776
306778,4/24/2023 10:41,15.85,1L,3,1L,1001,6777
306779,4/24/2023 10:41,15.85,1L,3,1L,1001,6778
306780,4/24/2023 10:41,15.81,1L,3,1L,1001,6779
306781,4/24/2023 10:41,15.8,1L,3,1L,1001,6780
306784,4/24/2023 10:41,15.7,1L,3,1L,1001,6783
306785,4/24/2023 10:41,15.7,1L,3,1L,1001,6784
306786,4/24/2023 10:41,15.7,1L,3,1L,1001,6785
306789,4/24/2023 10:41,15.7,1L,3,1L,1001,6788
306790,4/24/2023 10:41,15.6,1L,3,1L,1001,6789
306791,4/24/2023 10:41,15.5,1L,3,1L,1001,6790
306792,4/24/2023 10:41,15.5,1L,3,1L,1001,6791
306793,4/24/2023 10:41,15.5,1L,3,1L,1001,6792
306794,4/24/2023 10:41,15.5,1L,3,1L,1001,6793
306795,4/24/2023 10:41,15.5,1L,3,1L,1001,6794
306796,4/24/2023 10:41,15.5,1L,3,1L,1001,6795
306797,4/24/2023 10:41,15.5,1L,3,1L,1001,6796
306805,4/24/2023 10:41,15.5,1L,3,1L,1001,6804
306807,4/24/2023 10:41,15.5,1L,3,1L,1001,6806
306808,4/24/2023 10:41,15.5,1L,3,1L,1001,6807
306810,4/24/2023 10:41,15.28,1L,3,1L,1001,6809
306813,4/24/2023 10:41,15.28,1L,3,1L,1001,6812
306814,4/24/2023 10:41,15.28,1L,3,1L,1001,6813
306815,4/24/2023 10:41,15.2,1L,3,1L,1001,6814
306816,4/24/2023 10:41,15.2,1L,3,1L,1001,6815
306817,4/24/2023 10:41,15.2,1L,3,1L,1001,6816
306818,4/24/2023 10:41,15.2,1L,3,1L,1001,6817
306819,4/24/2023 10:41,15.16,,3,,1001,6818
306823,4/24/2023 10:41,15.12,1L,3,1L,1001,6822
306828,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6827
306829,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6828
306830,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6829
306831,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6830
306832,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6831
306833,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6832
306834,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6833
306836,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6835
306837,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6836
306838,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6837
306839,4/24/2023 10:41,15.1,1Ea,3,1Ea,1001,6838
306840,4/24/2023 10:41,15.1,100G,2,100G,1001,6839
306841,4/24/2023 10:41,15,100G,2,100G,1001,6840
306842,4/24/2023 10:41,15,100G,2,100G,1001,6841
306843,4/24/2023 10:41,15,1Ea,3,1Ea,1001,6842
306844,4/24/2023 10:41,15,1Ea,3,1Ea,1001,6843
306846,4/24/2023 10:41,15,1Ea,3,1Ea,1002,6845
306848,4/24/2023 10:41,15,100G,2,100G,1001,6847
306849,4/24/2023 10:41,15,100G,2,100G,1001,6848
306851,4/24/2023 10:41,15,100G,2,100G,1001,6850
306852,4/24/2023 10:41,15,100G,2,100G,1001,6851
306853,4/24/2023 10:41,15,100G,2,100G,1001,6852
306854,4/24/2023 10:41,14.95,100G,2,100G,1001,6853
306856,4/24/2023 10:41,14.75,1Kg,1,1Kg,1002,6855
306857,4/24/2023 10:41,14.7,1Ea,3,1Ea,1002,6856
306858,4/24/2023 10:41,14.7,1Kg,1,1Kg,1002,6857
306859,4/24/2023 10:41,14.7,1Kg,1,1Kg,1002,6858
306860,4/24/2023 10:41,14.7,1Kg,1,1Kg,1002,6859
306861,4/24/2023 10:41,14.7,1Kg,1,1Kg,1002,6860
306863,4/24/2023 10:41,14.7,1Ea,3,1Ea,1002,6862
306865,4/24/2023 10:41,14.5,1Kg,1,1Kg,1002,6864
306866,4/24/2023 10:41,14.5,1Kg,1,1Kg,1002,6865
306867,4/24/2023 10:41,14.5,1Ea,3,1Ea,1002,6866
306868,4/24/2023 10:41,14.5,1Ea,3,1Ea,1002,6867
306870,4/24/2023 10:41,14.5,1Kg,1,1Kg,1002,6869
306872,4/24/2023 10:41,14.5,1Kg,1,1Kg,1002,6871
306873,4/24/2023 10:41,14.5,,3,,1002,6872
306874,4/24/2023 10:41,14.5,,3,,1002,6873
306875,4/24/2023 10:41,14.5,,3,,1002,6874
306876,4/24/2023 10:41,14.5,,3,,1002,6875
306877,4/24/2023 10:41,14.5,1Ea,3,1Ea,1002,6876
306878,4/24/2023 10:41,14.5,1Ea,3,1Ea,1002,6877
306880,4/24/2023 10:41,14.5,1Kg,1,1Kg,1002,6879
306881,4/24/2023 10:41,14.4,1Kg,1,1Kg,1002,6880
306882,4/24/2023 10:41,14.4,1Kg,1,1Kg,1002,6881
306884,4/24/2023 10:41,14.2,1Kg,1,1Kg,1002,6883
306886,4/24/2023 10:41,14.2,1Kg,1,1Kg,1002,6885
306887,4/24/2023 10:41,14.2,1Kg,1,1Kg,1002,6886
306889,4/24/2023 10:41,14.2,1Kg,1,1Kg,1002,6888
306891,4/24/2023 10:41,14.2,1Kg,1,1Kg,1002,6890
306892,4/24/2023 10:41,14.2,1Kg,1,1Kg,1002,6891
306893,4/24/2023 10:41,14.2,1Kg,1,1Kg,1002,6892
306894,4/24/2023 10:41,14.2,1Kg,1,1Kg,1002,6893
306897,4/24/2023 10:41,14.2,1Kg,1,1Kg,1002,6896
306899,4/24/2023 10:41,14,1Kg,1,1Kg,1002,6898
306901,4/24/2023 10:41,14,1Kg,1,1Kg,1002,6900
306902,4/24/2023 10:41,14,1Kg,1,1Kg,1002,6901
306903,4/24/2023 10:41,14,100G,2,100G,1002,6902
306905,4/24/2023 10:41,14,1Kg,1,1Kg,1002,6904
306906,4/24/2023 10:41,14,100G,2,100G,1002,6905
306907,4/24/2023 10:41,13.95,1Kg,1,1Kg,1002,6906
306908,4/24/2023 10:41,13.93,1Kg,1,1Kg,1002,6907
306909,4/24/2023 10:41,13.85,1Kg,1,1Kg,1002,6908
306910,4/24/2023 10:41,13.8,1Kg,1,1Kg,1002,6909
306911,4/24/2023 10:41,13.77,1Kg,1,1Kg,1002,6910
306912,4/24/2023 10:41,13.76,1Kg,1,1Kg,1002,6911
306913,4/24/2023 10:41,13.75,1Kg,1,1Kg,1002,6912
306914,4/24/2023 10:41,13.75,1Kg,1,1Kg,1002,6913
306915,4/24/2023 10:41,13.75,100G,2,100G,1002,6914
306916,4/24/2023 10:41,13.75,1Kg,1,1Kg,1002,6915
306917,4/24/2023 10:41,13.75,1Kg,1,1Kg,1002,6916
306918,4/24/2023 10:41,13.72,100G,2,100G,1002,6917
306919,4/24/2023 10:41,13.72,100G,2,100G,1002,6918
306920,4/24/2023 10:41,13.72,1Kg,1,1Kg,1002,6919
306921,4/24/2023 10:41,13.72,100G,2,100G,1002,6920
306922,4/24/2023 10:41,13.7,1Kg,1,1Kg,1002,6921
306923,4/24/2023 10:41,13.7,1Kg,1,1Kg,1002,6922
306924,4/24/2023 10:41,13.7,1Kg,1,1Kg,1002,6923
306925,4/24/2023 10:41,13.6,1Kg,1,1Kg,1002,6924
306926,4/24/2023 10:41,13.54,1Kg,1,1Kg,1002,6925
306927,4/24/2023 10:41,13.53,1Kg,1,1Kg,1002,6926
306928,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6927
306929,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6928
306930,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6929
306931,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6930
306932,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6931
306933,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6932
306934,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6933
306935,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6934
306936,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6935
306937,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6936
306938,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6937
306939,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6938
306940,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6939
306941,4/24/2023 10:41,13.5,1Kg,1,1Kg,1002,6940
306942,4/24/2023 10:41,13.5,100G,2,100G,1001,6941
306945,4/24/2023 10:41,13.5,100G,2,100G,1001,6944
306946,4/24/2023 10:41,13.5,100G,2,100G,1001,6945
306947,4/24/2023 10:41,13.5,100G,2,100G,1001,6946
306950,4/24/2023 10:41,13.5,100G,2,100G,1001,6949
306955,4/24/2023 10:41,13.5,100G,2,100G,1001,6954
306958,4/24/2023 10:41,13.5,100G,2,100G,1001,6957
306959,4/24/2023 10:41,13.5,100G,2,100G,1001,6958
306962,4/24/2023 10:41,13.5,100G,2,100G,1001,6961
306965,4/24/2023 10:41,13.5,100G,2,100G,1001,6964
306966,4/24/2023 10:41,13.22,100G,2,100G,1001,6965
306967,4/24/2023 10:41,13.2,100G,2,100G,1001,6966
306968,4/24/2023 10:41,13.2,100G,2,100G,1001,6967
306970,4/24/2023 10:41,13.2,100G,2,100G,1001,6969
306971,4/24/2023 10:41,13.2,100G,2,100G,1001,6970
306972,4/24/2023 10:41,13.2,100G,2,100G,1001,6971
306974,4/24/2023 10:41,13.2,1Ea,3,1Ea,1001,6973
306975,4/24/2023 10:41,13.2,1Ea,3,1Ea,1001,6974
306978,4/24/2023 10:41,13.2,100G,2,100G,1001,6977
306980,4/24/2023 10:41,13.2,100G,2,100G,1001,6979
306981,4/24/2023 10:41,13.2,100G,2,100G,1001,6980
306982,4/24/2023 10:41,13.2,100G,2,100G,1001,6981
306983,4/24/2023 10:41,13.2,100G,2,100G,1001,6982
306984,4/24/2023 10:41,13.05,100G,2,100G,1001,6983
306986,4/24/2023 10:41,13,100G,2,100G,1001,6985
306989,4/24/2023 10:41,13,1Ea,3,1Ea,1001,6988
306990,4/24/2023 10:41,13,1Ea,3,1Ea,1002,6989
306991,4/24/2023 10:41,13,1Ea,3,1Ea,1002,6990
306992,4/24/2023 10:41,13,1Kg,1,1Kg,1002,6991
306993,4/24/2023 10:41,13,1Ea,3,1Ea,1002,6992
306994,4/24/2023 10:41,13,,3,,1002,6993
306995,4/24/2023 10:41,13,1Kg,1,1Kg,1002,6994
306996,4/24/2023 10:41,13,1Kg,1,1Kg,1002,6995
306997,4/24/2023 10:41,13,1Kg,1,1Kg,1002,6996
306998,4/24/2023 10:41,13,1Kg,1,1Kg,1002,6997
306999,4/24/2023 10:41,13,1Kg,1,1Kg,1002,6998
307000,4/24/2023 10:41,13,1Ea,3,1Ea,1001,6999
307002,4/24/2023 10:41,13,1Kg,1,1Kg,1002,7001
307003,4/24/2023 10:41,13,100G,2,100G,1001,7002
307004,4/24/2023 10:41,13,,3,,1002,7003
307006,4/24/2023 10:41,13,100G,2,100G,1002,7005
307008,4/24/2023 10:41,13,1Ea,3,1Ea,1002,7007
307009,4/24/2023 10:41,13,100G,2,100G,1001,7008
307010,4/24/2023 10:41,13,1Ea,3,1Ea,1002,7009
307011,4/24/2023 10:41,13,1Ea,3,1Ea,1001,7010
307012,4/24/2023 10:41,13,1Ea,3,1Ea,1002,7011
307014,4/24/2023 10:41,13,1Kg,1,1Kg,1002,7013
307016,4/24/2023 10:41,13,1Kg,1,1Kg,1002,7015
307018,4/24/2023 10:41,13,100G,2,100G,1001,7017
307020,4/24/2023 10:41,13,100G,2,100G,1001,7019
307022,4/24/2023 10:41,13,100G,2,100G,1001,7021
307024,4/24/2023 10:41,12.95,100G,2,100G,1001,7023
307026,4/24/2023 10:41,12.95,100G,2,100G,1001,7025
307030,4/24/2023 10:41,12.9,1Ea,3,1Ea,1001,7029
307031,4/24/2023 10:41,12.72,1Ea,3,1Ea,1001,7030
307032,4/24/2023 10:41,12.7,1Ea,3,1Ea,1001,7031
307033,4/24/2023 10:41,12.7,1Ea,3,1Ea,1001,7032
307034,4/24/2023 10:41,12.7,1Ea,3,1Ea,1001,7033
307035,4/24/2023 10:41,12.65,1Ea,3,1Ea,1001,7034
307036,4/24/2023 10:41,12.62,1Ea,3,1Ea,1001,7035
307037,4/24/2023 10:41,12.62,1Ea,3,1Ea,1001,7036
307038,4/24/2023 10:41,12.62,1Ea,3,1Ea,1001,7037
307039,4/24/2023 10:41,12.62,1Ea,3,1Ea,1001,7038
307040,4/24/2023 10:41,12.62,1Ea,3,1Ea,1001,7039
307043,4/24/2023 10:41,12.62,1Ea,3,1Ea,1001,7042
307044,4/24/2023 10:41,12.6,1Ea,3,1Ea,1001,7043
307046,4/24/2023 10:41,12.6,1Ea,3,1Ea,1001,7045
307047,4/24/2023 10:41,12.6,1Ea,3,1Ea,1001,7046
307048,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7047
307049,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7048
307051,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7050
307052,4/24/2023 10:41,12.5,100G,2,100G,1001,7051
307053,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7052
307054,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7053
307055,4/24/2023 10:41,12.5,100G,2,100G,1001,7054
307056,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7055
307057,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7056
307058,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7057
307059,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7058
307060,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7059
307061,4/24/2023 10:41,12.5,1Kg,1,1Kg,1002,7060
307063,4/24/2023 10:41,12.5,1Ea,3,1Ea,1002,7062
307064,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7063
307065,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7064
307066,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7065
307067,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7066
307068,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7067
307069,4/24/2023 10:41,12.5,100G,2,100G,1001,7068
307071,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7070
307072,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7071
307073,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7072
307074,4/24/2023 10:41,12.5,100G,2,100G,1001,7073
307075,4/24/2023 10:41,12.5,100mL,3,100mL,1001,7074
307076,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7075
307077,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7076
307078,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7077
307080,4/24/2023 10:41,12.5,1Ea,3,1Ea,1002,7079
307081,4/24/2023 10:41,12.5,1Ea,3,1Ea,1002,7080
307082,4/24/2023 10:41,12.5,1Ea,3,1Ea,1002,7081
307083,4/24/2023 10:41,12.5,1Ea,3,1Ea,1002,7082
307084,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7083
307085,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7084
307086,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7085
307087,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7086
307088,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7087
307089,4/24/2023 10:41,12.5,1Ea,3,1Ea,1001,7088
