inventory_id,product_id,store_id,inventory_quantity,quantity_unit
7416,7416,1002,4,1L
7417,7417,1002,4,1L
7418,7418,1002,4,1L
7419,7419,1002,4,1L
7420,7420,1002,4,1L
7421,7421,1002,4,1L
7422,7422,1002,4,1L
7423,7423,1002,4,1L
7424,7424,1002,4,1L
7425,7425,1002,4,1L
7426,7426,1002,2,1Kg
7427,7427,1002,2,1Kg
7428,7428,1002,2,1Kg
7429,7429,1002,2,1Kg
7430,7430,1002,2,1Kg
7431,7431,1002,2,1Kg
7432,7432,1002,2,1Kg
7433,7433,1002,2,1Kg
7434,7434,1002,2,1Kg
7435,7435,1002,2,1Kg
7436,7436,1002,2,1Kg
7437,7437,1002,4,1Ea
7438,7438,1002,4,1L
7439,7439,1002,4,1L
7440,7440,1002,4,1L
7441,7441,1002,4,1L
7442,7442,1002,4,1L
7443,7443,1002,4,1L
7444,7444,1002,4,1L
7445,7445,1002,4,1L
7446,7446,1002,4,1L
7447,7447,1002,4,1L
7448,7448,1002,4,1L
7449,7449,1002,4,1L
7450,7450,1002,4,1L
7451,7451,1002,4,1L
7452,7452,1002,4,1L
7453,7453,1002,4,1L
7454,7454,1002,4,1L
7455,7455,1002,4,1L
7456,7456,1002,4,1L
7457,7457,1002,4,1L
7458,7458,1002,4,1L
7459,7459,1002,4,1L
7460,7460,1002,4,1L
7461,7461,1002,4,1L
7462,7462,1002,4,1L
7463,7463,1002,4,1L
7464,7464,1002,4,1L
7465,7465,1002,4,1L
7466,7466,1002,4,1L
7467,7467,1002,4,1L
7468,7468,1002,4,1L
7469,7469,1002,4,1L
7470,7470,1002,4,1L
7471,7471,1002,4,1L
7472,7472,1002,4,1L
7473,7473,1002,4,1L
7474,7474,1002,4,1L
7475,7475,1002,4,1L
7476,7476,1002,4,1L
7477,7477,1002,4,1L
7478,7478,1002,4,1L
7479,7479,1002,3,100G
7480,7480,1002,3,100G
7481,7481,1002,3,100G
7482,7482,1002,3,100G
7483,7483,1002,4,1L
7484,7484,1002,4,1L
7485,7485,1002,4,1L
7486,7486,1002,4,1L
7487,7487,1002,2,1Kg
7488,7488,1002,2,1Kg
7489,7489,1002,2,1Kg
7490,7490,1002,2,1Kg
7491,7491,1002,2,1Kg
7492,7492,1002,2,1Kg
7493,7493,1002,2,1Kg
7494,7494,1002,2,1Kg
7495,7495,1002,2,1Kg
7496,7496,1002,2,1Kg
7497,7497,1002,2,1Kg
7498,7498,1002,2,1Kg
7499,7499,1002,2,1Kg
7500,7500,1002,2,1Kg
7501,7501,1002,2,1Kg
7502,7502,1002,2,1Kg
7503,7503,1002,2,1Kg
7504,7504,1002,2,1Kg
7505,7505,1002,2,1Kg
7506,7506,1002,2,1Kg
7507,7507,1002,2,1Kg
7508,7508,1002,2,1Kg
7509,7509,1002,2,1Kg
7510,7510,1002,2,1Kg
7511,7511,1002,2,1Kg
7512,7512,1002,2,1Kg
7513,7513,1002,2,1Kg
7514,7514,1002,2,1Kg
7515,7515,1002,2,1Kg
7516,7516,1002,2,1Kg
7517,7517,1002,2,1Kg
7518,7518,1002,2,1Kg
7519,7519,1002,2,1Kg
7520,7520,1002,2,1Kg
7521,7521,1002,2,1Kg
7522,7522,1002,2,1Kg
7523,7523,1002,2,1Kg
7524,7524,1002,2,1Kg
7525,7525,1002,2,1Kg
7526,7526,1002,2,1Kg
7527,7527,1002,2,1Kg
7528,7528,1002,2,1Kg
7529,7529,1002,2,1Kg
7530,7530,1002,3,100G
7531,7531,1002,2,1Kg
7532,7532,1002,2,1Kg
7533,7533,1002,2,1Kg
7534,7534,1002,3,100G
7535,7535,1002,3,100G
7536,7536,1002,3,100G
7537,7537,1002,3,100G
7538,7538,1002,3,100G
7539,7539,1002,3,100G
7540,7540,1002,3,100G
7541,7541,1002,3,100G
7542,7542,1002,3,100G
7543,7543,1002,3,100G
7544,7544,1002,3,100G
7545,7545,1002,3,100G
7546,7546,1002,3,100G
7547,7547,1002,3,100G
7548,7548,1002,3,100G
7549,7549,1002,3,100G
7550,7550,1002,3,100G
7551,7551,1002,3,100G
7552,7552,1002,3,100G
7553,7553,1002,3,100G
7554,7554,1002,2,1Kg
7555,7555,1002,2,1Kg
7556,7556,1002,2,1Kg
7557,7557,1002,2,1Kg
7558,7558,1002,2,1Kg
7559,7559,1002,2,1Kg
7560,7560,1002,2,1Kg
7561,7561,1002,2,1Kg
7562,7562,1002,2,1Kg
7563,7563,1002,4,
7564,7564,1002,2,1Kg
7565,7565,1002,2,1Kg
7566,7566,1002,2,1Kg
7567,7567,1002,2,1Kg
7568,7568,1002,2,1Kg
7569,7569,1002,2,1Kg
7570,7570,1002,4,
7571,7571,1002,2,1Kg
7572,7572,1002,2,1Kg
7573,7573,1002,2,1Kg
7574,7574,1002,2,1Kg
7575,7575,1002,2,1Kg
7576,7576,1002,2,1Kg
7577,7577,1002,2,1Kg
7578,7578,1002,2,1Kg
7579,7579,1002,2,1Kg
7580,7580,1002,2,1Kg
7581,7581,1002,2,1Kg
7582,7582,1002,2,1Kg
7583,7583,1002,2,1Kg
7584,7584,1002,2,1Kg
7585,7585,1002,2,1Kg
7586,7586,1002,2,1Kg
7587,7587,1002,2,1Kg
7588,7588,1002,2,1Kg
7589,7589,1002,2,1Kg
7590,7590,1002,2,1Kg
7591,7591,1002,3,100G
7592,7592,1002,2,1Kg
7593,7593,1002,2,1Kg
7594,7594,1002,3,100G
7595,7595,1002,2,1Kg
7596,7596,1002,2,1Kg
7597,7597,1002,3,100G
7598,7598,1002,2,1Kg
7599,7599,1002,2,1Kg
7600,7600,1002,2,1Kg
7601,7601,1002,2,1Kg
7602,7602,1002,3,100G
7603,7603,1002,2,1Kg
7604,7604,1002,2,1Kg
7605,7605,1002,2,1Kg
7606,7606,1002,3,100G
7607,7607,1002,2,1Kg
7608,7608,1002,2,1Kg
7609,7609,1002,2,1Kg
7610,7610,1002,2,1Kg
7611,7611,1002,3,100G
7612,7612,1002,2,1Kg
7613,7613,1002,2,1Kg
7614,7614,1002,2,1Kg
7615,7615,1002,2,1Kg
7616,7616,1002,2,1Kg
7617,7617,1002,2,1Kg
7618,7618,1002,2,1Kg
7619,7619,1002,3,100G
7620,7620,1002,2,1Kg
7621,7621,1002,2,1Kg
7622,7622,1002,2,1Kg
7623,7623,1002,2,1Kg
7624,7624,1002,2,1Kg
7625,7625,1002,2,1Kg
7626,7626,1002,2,1Kg
7627,7627,1002,2,1Kg
7628,7628,1002,2,1Kg
7629,7629,1002,2,1Kg
7630,7630,1002,2,1Kg
7631,7631,1002,2,1Kg
7632,7632,1002,2,1Kg
7633,7633,1002,2,1Kg
7634,7634,1002,2,1Kg
7635,7635,1002,2,1Kg
7636,7636,1002,2,1Kg
7637,7637,1002,2,1Kg
7638,7638,1002,2,1Kg
7639,7639,1002,2,1Kg
7640,7640,1002,2,1Kg
7641,7641,1002,2,1Kg
7642,7642,1002,2,1Kg
7643,7643,1002,2,1Kg
7644,7644,1002,2,1Kg
7645,7645,1002,2,1Kg
7646,7646,1002,2,1Kg
7647,7647,1002,2,1Kg
7648,7648,1002,2,1Kg
7649,7649,1002,2,1Kg
7650,7650,1002,2,1Kg
7651,7651,1002,2,1Kg
7652,7652,1002,2,1Kg
7653,7653,1002,2,1Kg
7654,7654,1002,2,1Kg
7655,7655,1002,2,1Kg
7656,7656,1002,2,1Kg
7657,7657,1002,3,100G
7658,7658,1002,2,1Kg
7659,7659,1002,2,1Kg
7660,7660,1002,2,1Kg
7661,7661,1002,2,1Kg
7662,7662,1002,2,1Kg
7663,7663,1002,2,1Kg
7664,7664,1002,2,1Kg
7665,7665,1002,2,1Kg
7666,7666,1002,2,1Kg
7667,7667,1002,2,1Kg
7668,7668,1002,2,1Kg
7669,7669,1002,2,1Kg
7670,7670,1002,2,1Kg
7671,7671,1002,2,1Kg
7672,7672,1002,2,1Kg
7673,7673,1002,2,1Kg
7674,7674,1002,2,1Kg
7675,7675,1002,2,1Kg
7676,7676,1002,2,1Kg
7677,7677,1002,2,1Kg
7678,7678,1002,2,1Kg
7679,7679,1002,2,1Kg
7680,7680,1002,2,1Kg
7681,7681,1002,2,1Kg
7682,7682,1002,2,1Kg
7683,7683,1002,2,1Kg
7684,7684,1002,2,1Kg
7685,7685,1002,2,1Kg
7686,7686,1002,2,1Kg
7687,7687,1002,2,1Kg
7688,7688,1002,2,1Kg
7689,7689,1002,2,1Kg
7690,7690,1002,2,1Kg
7691,7691,1002,2,1Kg
7692,7692,1002,2,1Kg
7693,7693,1002,2,1Kg
7694,7694,1002,2,1Kg
7695,7695,1002,2,1Kg
7696,7696,1002,2,1Kg
7697,7697,1002,2,1Kg
7698,7698,1002,2,1Kg
7699,7699,1002,2,1Kg
7700,7700,1002,2,1Kg
7701,7701,1002,2,1Kg
7702,7702,1002,4,1Ea
7703,7703,1002,2,1Kg
7704,7704,1002,4,1Ea
7705,7705,1002,2,1Kg
7706,7706,1002,3,100G
7707,7707,1002,2,1Kg
7708,7708,1002,2,1Kg
7709,7709,1002,2,1Kg
7710,7710,1002,2,1Kg
7711,7711,1002,2,1Kg
7712,7712,1002,2,1Kg
7713,7713,1002,2,1Kg
7714,7714,1002,2,1Kg
7715,7715,1002,2,1Kg
7716,7716,1002,3,100G
7717,7717,1002,2,1Kg
7718,7718,1002,2,1Kg
7719,7719,1002,2,1Kg
7720,7720,1002,2,1Kg
7721,7721,1002,2,1Kg
7722,7722,1002,2,1Kg
7723,7723,1002,2,1Kg
7724,7724,1002,2,1Kg
7725,7725,1002,2,1Kg
7726,7726,1002,2,1Kg
7727,7727,1002,2,1Kg
7728,7728,1002,2,1Kg
7729,7729,1002,2,1Kg
7730,7730,1002,4,
7731,7731,1002,4,
7732,7732,1002,2,1Kg
7733,7733,1002,2,1Kg
7734,7734,1002,2,1Kg
7735,7735,1002,2,1Kg
7736,7736,1002,2,1Kg
7737,7737,1002,2,1Kg
7738,7738,1002,2,1Kg
7739,7739,1002,2,1Kg
7740,7740,1002,2,1Kg
7741,7741,1002,2,1Kg
7742,7742,1002,2,1Kg
7743,7743,1002,2,1Kg
7744,7744,1002,2,1Kg
7745,7745,1002,2,1Kg
7746,7746,1002,2,1Kg
7747,7747,1002,2,1Kg
7748,7748,1002,2,1Kg
7749,7749,1002,2,1Kg
7750,7750,1002,2,1Kg
7751,7751,1002,2,1Kg
7752,7752,1002,2,1Kg
7753,7753,1002,2,1Kg
7754,7754,1002,2,1Kg
7755,7755,1002,2,1Kg
7756,7756,1002,2,1Kg
7757,7757,1002,2,1Kg
7758,7758,1002,2,1Kg
7759,7759,1002,3,100G
7760,7760,1002,2,1Kg
7761,7761,1002,2,1Kg
7762,7762,1002,2,1Kg
7763,7763,1002,2,1Kg
7764,7764,1002,3,100G
7765,7765,1002,3,100G
7766,7766,1002,3,100G
7767,7767,1002,2,1Kg
7768,7768,1002,3,100G
7769,7769,1002,3,100G
7770,7770,1002,3,100G
7771,7771,1002,3,100G
7772,7772,1002,3,100G
7773,7773,1002,3,100G
7774,7774,1002,3,100G
7775,7775,1002,3,100G
7776,7776,1002,4,10Kg
7777,7777,1002,2,1Kg
7778,7778,1002,3,100G
7779,7779,1002,3,100G
7780,7780,1002,3,100G
7781,7781,1002,3,100G
7782,7782,1002,2,1Kg
7783,7783,1002,2,1Kg
7784,7784,1002,3,100G
7785,7785,1002,3,100G
7786,7786,1002,3,100G
7787,7787,1002,3,100G
7788,7788,1002,2,1Kg
7789,7789,1002,3,100G
7790,7790,1002,3,100G
7791,7791,1002,2,1Kg
7792,7792,1002,2,1Kg
7793,7793,1002,3,100G
7794,7794,1002,4,
7795,7795,1002,3,100G
7796,7796,1002,2,1Kg
7797,7797,1002,3,100G
7798,7798,1002,3,100G
7799,7799,1002,2,1Kg
7800,7800,1002,3,100G
7801,7801,1002,3,100G
7802,7802,1002,2,1Kg
7803,7803,1002,3,100G
7804,7804,1002,3,100G
7805,7805,1002,3,100G
7806,7806,1002,3,100G
7807,7807,1002,3,100G
7808,7808,1002,2,1Kg
7809,7809,1002,2,1Kg
7810,7810,1002,3,100G
7811,7811,1002,3,100G
7812,7812,1002,3,100G
7813,7813,1002,3,100G
7814,7814,1002,2,1Kg
7815,7815,1002,3,100G
7816,7816,1002,3,100G
7817,7817,1002,3,100G
7818,7818,1002,3,100G
7819,7819,1002,3,100G
7820,7820,1002,3,100G
7821,7821,1002,2,1Kg
7822,7822,1002,3,100G
7823,7823,1002,3,100G
7824,7824,1002,3,100G
7825,7825,1002,3,100G
7826,7826,1002,3,100G
7827,7827,1002,2,1Kg
7828,7828,1002,2,1Kg
7829,7829,1002,2,1Kg
7830,7830,1002,3,100G
7831,7831,1002,2,1Kg
7832,7832,1002,2,1Kg
7833,7833,1002,2,1Kg
7834,7834,1002,2,1Kg
7835,7835,1002,2,1Kg
7836,7836,1002,2,1Kg
7837,7837,1002,2,1Kg
7838,7838,1002,2,1Kg
7839,7839,1002,2,1Kg
7840,7840,1002,2,1Kg
7841,7841,1002,2,1Kg
7842,7842,1002,3,100G
7843,7843,1002,2,1Kg
7844,7844,1002,2,1Kg
7845,7845,1002,2,1Kg
7846,7846,1002,2,1Kg
7847,7847,1002,2,1Kg
7848,7848,1002,2,1Kg
7849,7849,1002,2,1Kg
7850,7850,1002,2,1Kg
7851,7851,1002,2,1Kg
7852,7852,1002,2,1Kg
7853,7853,1002,2,1Kg
7854,7854,1002,2,1Kg
7855,7855,1002,2,1Kg
7856,7856,1002,2,1Kg
7857,7857,1002,2,1Kg
7858,7858,1002,2,1Kg
7859,7859,1002,2,1Kg
7860,7860,1002,2,1Kg
7861,7861,1002,2,1Kg
7862,7862,1002,2,1Kg
7863,7863,1002,2,1Kg
7864,7864,1002,2,1Kg
7865,7865,1002,2,1Kg
7866,7866,1002,2,1Kg
7867,7867,1002,2,1Kg
7868,7868,1002,2,1Kg
7869,7869,1002,2,1Kg
7870,7870,1002,2,1Kg
7871,7871,1002,2,1Kg
7872,7872,1002,2,1Kg
7873,7873,1002,2,1Kg
7874,7874,1002,2,1Kg
7875,7875,1002,3,100G
7876,7876,1002,2,1Kg
7877,7877,1002,3,100G
7878,7878,1002,2,1Kg
7879,7879,1002,2,1Kg
7880,7880,1002,2,1Kg
7881,7881,1002,2,1Kg
7882,7882,1002,2,1Kg
7883,7883,1002,2,1Kg
7884,7884,1002,2,1Kg
7885,7885,1002,2,1Kg
7886,7886,1002,2,1Kg
7887,7887,1002,2,1Kg
7888,7888,1002,2,1Kg
7889,7889,1002,2,1Kg
7890,7890,1002,2,1Kg
7891,7891,1002,2,1Kg
7892,7892,1002,2,1Kg
7893,7893,1002,2,1Kg
7894,7894,1002,4,1Ea
7895,7895,1002,4,1Ea
7896,7896,1002,4,1Ea
7897,7897,1002,2,1Kg
7898,7898,1002,4,1Ea
7899,7899,1002,2,1Kg
7900,7900,1002,4,1Ea
7901,7901,1002,4,1Ea
7902,7902,1002,4,1Ea
7903,7903,1002,2,1Kg
7904,7904,1002,4,
7905,7905,1002,2,1Kg
7906,7906,1002,2,1Kg
7907,7907,1002,4,1Ea
7908,7908,1002,2,1Kg
7909,7909,1002,4,
7910,7910,1002,2,1Kg
7911,7911,1002,4,1Ea
7912,7912,1002,4,1Ea
7913,7913,1002,4,1Ea
7914,7914,1002,4,1Ea
7915,7915,1002,2,1Kg
7916,7916,1002,2,1Kg
7917,7917,1002,2,1Kg
7918,7918,1002,4,1Ea
7919,7919,1002,2,1Kg
7920,7920,1002,2,1Kg
7921,7921,1002,3,100G
7922,7922,1002,4,1Ea
7923,7923,1002,4,1Ea
7924,7924,1002,4,1Ea
7925,7925,1002,4,1Ea
7926,7926,1002,4,1Ea
7927,7927,1002,4,1Ea
7928,7928,1002,2,1Kg
7929,7929,1002,4,1Ea
7930,7930,1002,4,1Ea
7931,7931,1002,2,1Kg
7932,7932,1002,2,1Kg
7933,7933,1002,2,1Kg
7934,7934,1002,2,1Kg
7935,7935,1002,2,1Kg
7936,7936,1002,2,1Kg
7937,7937,1002,2,1Kg
7938,7938,1002,2,1Kg
7939,7939,1002,2,1Kg
7940,7940,1002,2,1Kg
7941,7941,1002,2,1Kg
7942,7942,1002,2,1Kg
7943,7943,1002,2,1Kg
7944,7944,1002,2,1Kg
7945,7945,1002,2,1Kg
7946,7946,1002,2,1Kg
7947,7947,1002,2,1Kg
7948,7948,1002,2,1Kg
7949,7949,1002,2,1Kg
7950,7950,1002,2,1Kg
7951,7951,1002,2,1Kg
7952,7952,1002,4,
7953,7953,1002,2,1Kg
7954,7954,1002,4,1Ea
7955,7955,1002,2,1Kg
7956,7956,1002,2,1Kg
7957,7957,1002,4,1Ea
7958,7958,1002,4,1Ea
7959,7959,1002,2,1Kg
7960,7960,1002,2,1Kg
7961,7961,1002,4,1Ea
7962,7962,1002,4,1Ea
7963,7963,1002,2,1Kg
7964,7964,1002,2,1Kg
7965,7965,1002,2,1Kg
7966,7966,1002,2,1Kg
7967,7967,1002,2,1Kg
7968,7968,1002,2,1Kg
7969,7969,1002,3,100G
7970,7970,1002,2,1Kg
7971,7971,1002,2,1Kg
7972,7972,1002,2,1Kg
7973,7973,1002,2,1Kg
7974,7974,1002,2,1Kg
7975,7975,1002,2,1Kg
7976,7976,1002,2,1Kg
7977,7977,1002,2,1Kg
7978,7978,1002,2,1Kg
7979,7979,1002,2,1Kg
7980,7980,1002,2,1Kg
7981,7981,1002,2,1Kg
7982,7982,1002,2,1Kg
7983,7983,1002,2,1Kg
7984,7984,1002,4,1Ea
7985,7985,1002,2,1Kg
7986,7986,1002,4,1Ea
7987,7987,1002,2,1Kg
7988,7988,1002,2,1Kg
7989,7989,1002,2,1Kg
7990,7990,1002,2,1Kg
7991,7991,1002,2,1Kg
7992,7992,1002,2,1Kg
7993,7993,1002,2,1Kg
7994,7994,1002,2,1Kg
7995,7995,1002,3,100G
7996,7996,1002,2,1Kg
7997,7997,1002,2,1Kg
7998,7998,1002,2,1Kg
7999,7999,1002,4,
8000,8000,1002,2,1Kg
8001,8001,1002,2,1Kg
8002,8002,1002,2,1Kg
8003,8003,1002,2,1Kg
8004,8004,1002,2,1Kg
8005,8005,1002,3,1Kg
8006,8006,1002,4,1Ea
8007,8007,1002,4,1Ea
8008,8008,1002,4,1Ea
8009,8009,1002,2,1Kg
8010,8010,1002,2,1Kg
8011,8011,1002,2,1Kg
8012,8012,1002,4,1Ea
8013,8013,1002,4,1L
8014,8014,1002,4,1L
8015,8015,1002,4,1L
8016,8016,1002,4,1L
8017,8017,1002,4,1L
8018,8018,1002,4,1L
8019,8019,1002,4,1L
8020,8020,1002,4,1L
8021,8021,1002,4,1L
8022,8022,1002,4,1L
8023,8023,1002,4,1L
8024,8024,1002,4,1L
8025,8025,1002,4,1L
8026,8026,1002,4,1L
8027,8027,1002,4,1L
8028,8028,1002,4,1L
8029,8029,1002,4,1L
8030,8030,1002,4,1L
8031,8031,1002,4,1L
8032,8032,1002,4,1L
8033,8033,1002,4,1L
8034,8034,1002,4,1L
8035,8035,1002,4,1L
8036,8036,1002,4,1L
8037,8037,1002,4,1L
8038,8038,1002,4,1L
8039,8039,1002,4,1L
8040,8040,1002,4,1L
8041,8041,1002,4,1L
8042,8042,1002,4,1L
8043,8043,1002,4,1L
8044,8044,1002,4,1L
8045,8045,1002,4,1L
8046,8046,1002,4,1L
8047,8047,1002,4,1L
8048,8048,1002,4,1L
8049,8049,1002,4,1L
8050,8050,1002,4,1L
8051,8051,1002,4,1L
8052,8052,1002,4,1L
8053,8053,1002,4,1L
8054,8054,1002,4,1L
8055,8055,1002,4,1L
8056,8056,1002,4,1L
8057,8057,1002,4,1L
8058,8058,1002,4,1L
8059,8059,1002,4,1L
8060,8060,1002,4,1L
8061,8061,1002,4,1L
8062,8062,1002,4,1L
8063,8063,1002,4,1L
8064,8064,1002,4,1L
8065,8065,1002,4,1L
8066,8066,1002,4,1L
8067,8067,1002,4,1L
8068,8068,1002,4,1L
8069,8069,1002,4,1L
8070,8070,1002,4,1L
8071,8071,1002,4,1L
8072,8072,1002,4,1L
8073,8073,1002,3,100G
8074,8074,1002,4,1L
8075,8075,1002,4,1L
8076,8076,1002,4,1L
8077,8077,1002,4,1L
8078,8078,1002,4,1L
8079,8079,1002,4,1L
8080,8080,1002,4,1L
8081,8081,1002,4,1L
8082,8082,1002,4,1L
8083,8083,1002,4,1L
8084,8084,1002,4,1L
8085,8085,1002,4,1L
8086,8086,1002,4,1L
8087,8087,1002,4,1L
8088,8088,1002,4,1L
8089,8089,1002,4,1L
8090,8090,1002,4,1L
8091,8091,1002,4,1L
8092,8092,1002,4,1L
8093,8093,1002,4,1L
8094,8094,1002,4,1L
8095,8095,1002,4,1L
8096,8096,1002,4,1L
8097,8097,1002,4,1L
8098,8098,1002,4,1L
8099,8099,1002,4,1L
8100,8100,1002,4,1L
8101,8101,1002,4,1L
8102,8102,1002,4,1L
8103,8103,1002,4,1L
8104,8104,1002,4,1L
8105,8105,1002,4,1L
8106,8106,1002,4,1L
8107,8107,1002,4,1L
8108,8108,1002,4,1L
8109,8109,1002,4,1L
8110,8110,1002,4,1L
8111,8111,1002,4,1L
8112,8112,1002,4,1L
8113,8113,1002,4,1L
8114,8114,1002,4,1L
8115,8115,1002,4,1L
8116,8116,1002,4,1L
8117,8117,1002,4,1L
8118,8118,1002,4,1L
8119,8119,1002,4,1L
8120,8120,1002,4,1L
8121,8121,1002,4,1L
8122,8122,1002,4,1L
8123,8123,1002,4,1L
8124,8124,1002,4,1L
8125,8125,1002,4,1L
8126,8126,1002,4,1L
8127,8127,1002,4,1L
8128,8128,1002,4,1L
8129,8129,1002,4,1L
8130,8130,1002,4,1L
8131,8131,1002,4,1L
8132,8132,1002,4,1L
8133,8133,1002,4,1L
8134,8134,1002,4,1L
8135,8135,1002,4,1L
8136,8136,1002,3,100G
8137,8137,1002,3,100G
8138,8138,1002,3,100G
8139,8139,1002,3,100G
8140,8140,1002,3,100G
8141,8141,1002,3,100G
8142,8142,1002,3,100G
8143,8143,1002,3,100G
8144,8144,1002,3,100G
8145,8145,1002,3,100G
8146,8146,1002,3,100G
8147,8147,1002,3,100G
8148,8148,1002,3,100G
8149,8149,1002,3,100G
8150,8150,1002,2,1Kg
8151,8151,1002,2,1Kg
8152,8152,1002,2,1Kg
8153,8153,1002,2,1Kg
8154,8154,1002,2,1Kg
8155,8155,1002,2,1Kg
8156,8156,1002,3,100G
8157,8157,1002,2,1Kg
8158,8158,1002,2,1Kg
8159,8159,1002,2,1Kg
8160,8160,1002,2,1Kg
8161,8161,1002,2,1Kg
8162,8162,1002,2,1Kg
8163,8163,1002,2,1Kg
8164,8164,1002,2,1Kg
8165,8165,1002,2,1Kg
8166,8166,1002,2,1Kg
8167,8167,1002,2,1Kg
8168,8168,1002,2,1Kg
8169,8169,1002,2,1Kg
8170,8170,1002,2,1Kg
8171,8171,1002,2,1Kg
8172,8172,1002,4,1Ea
8173,8173,1002,2,1Kg
8174,8174,1002,2,1Kg
8175,8175,1002,2,1Kg
8176,8176,1002,2,1Kg
8177,8177,1002,2,1Kg
8178,8178,1002,2,1Kg
8179,8179,1002,2,1Kg
8180,8180,1002,2,1Kg
8181,8181,1002,2,1Kg
8182,8182,1002,2,1Kg
8183,8183,1002,2,1Kg
8184,8184,1002,2,1Kg
8185,8185,1002,3,100G
8186,8186,1002,2,1Kg
8187,8187,1002,2,1Kg
8188,8188,1002,2,1Kg
8189,8189,1002,2,1Kg
8190,8190,1002,2,1Kg
8191,8191,1002,2,1Kg
8192,8192,1002,2,1Kg
8193,8193,1002,2,1Kg
8194,8194,1002,2,1Kg
8195,8195,1002,3,100G
8196,8196,1002,2,1Kg
8197,8197,1002,2,1Kg
8198,8198,1002,2,1Kg
8199,8199,1002,2,1Kg
8200,8200,1002,2,1Kg
8201,8201,1002,2,1Kg
8202,8202,1002,2,1Kg
8203,8203,1002,2,1Kg
8204,8204,1002,2,1Kg
8205,8205,1002,2,1Kg
8206,8206,1002,2,1Kg
8207,8207,1002,2,1Kg
8208,8208,1002,2,1Kg
8209,8209,1002,3,100G
8210,8210,1002,2,1Kg
8211,8211,1002,2,1Kg
8212,8212,1002,3,100G
8213,8213,1002,2,1Kg
8214,8214,1002,3,100G
8215,8215,1002,2,1Kg
8216,8216,1002,2,1Kg
8217,8217,1002,2,1Kg
8218,8218,1002,3,100G
8219,8219,1002,2,1Kg
8220,8220,1002,2,1Kg
8221,8221,1002,2,1Kg
8222,8222,1002,2,1Kg
8223,8223,1002,2,1Kg
8224,8224,1002,2,1Kg
8225,8225,1002,2,1Kg
8226,8226,1002,2,1Kg
8227,8227,1002,2,1Kg
8228,8228,1002,3,100G
8229,8229,1002,3,100G
8230,8230,1002,3,100G
8231,8231,1002,3,100G
8232,8232,1002,3,100G
8233,8233,1002,3,100G
8234,8234,1002,3,100G
8235,8235,1002,3,100G
8236,8236,1002,3,100G
8237,8237,1002,3,100G
8238,8238,1002,3,100G
8239,8239,1002,3,100G
8240,8240,1002,3,100G
8241,8241,1002,3,100G
8242,8242,1002,3,100G
8243,8243,1002,3,100G
8244,8244,1002,3,100G
8245,8245,1002,3,100G
8246,8246,1002,3,100G
8247,8247,1002,3,100G
8248,8248,1002,3,100G
8249,8249,1002,3,100G
8250,8250,1002,3,100G
8251,8251,1002,3,100G
8252,8252,1002,3,100G
8253,8253,1002,3,100G
8254,8254,1002,3,100G
8255,8255,1002,3,100G
8256,8256,1002,3,100G
8257,8257,1002,3,100G
8258,8258,1002,3,100G
8259,8259,1002,3,100G
8260,8260,1002,3,100G
8261,8261,1002,3,100G
8262,8262,1002,3,100G
8263,8263,1002,3,100G
8264,8264,1002,3,100G
8265,8265,1002,3,100G
8266,8266,1002,3,100G
8267,8267,1002,3,100G
8268,8268,1002,3,100G
8269,8269,1002,3,100G
8270,8270,1002,3,100G
8271,8271,1002,3,100G
8272,8272,1002,3,100G
8273,8273,1002,3,100G
8274,8274,1002,3,100G
8275,8275,1002,3,100G
8276,8276,1002,3,100G
8277,8277,1002,3,100G
8278,8278,1002,3,100G
8279,8279,1002,3,100G
8280,8280,1002,3,100G
8281,8281,1002,3,100G
8282,8282,1002,3,100G
8283,8283,1002,3,100G
8284,8284,1002,3,100G
8285,8285,1002,3,100G
8286,8286,1002,3,100G
8287,8287,1002,3,100G
8288,8288,1002,3,100G
8289,8289,1002,3,100G
8290,8290,1002,3,100G
8291,8291,1002,3,100G
8292,8292,1002,3,100G
8293,8293,1002,3,100G
8294,8294,1002,3,100G
8295,8295,1002,3,100G
8296,8296,1002,3,100G
8297,8297,1002,3,100G
8298,8298,1002,3,100G
8299,8299,1002,3,100G
8300,8300,1002,4,1Ea
8301,8301,1002,4,1Ea
8302,8302,1002,4,1Ea
8303,8303,1002,4,1Ea
8304,8304,1002,4,1Ea
8305,8305,1002,4,1Ea
8306,8306,1002,4,1Ea
8307,8307,1002,3,100G
8308,8308,1002,4,1Ea
8309,8309,1002,3,100G
8310,8310,1002,3,100G
8311,8311,1002,4,1Ea
8312,8312,1002,4,1Ea
8313,8313,1002,3,100G
8314,8314,1002,3,100G
8315,8315,1002,3,100G
8316,8316,1002,3,100G
8317,8317,1002,4,
8318,8318,1002,3,100G
8319,8319,1002,3,100G
8320,8320,1002,3,100G
8321,8321,1002,3,100G
8322,8322,1002,3,100G
8323,8323,1002,3,100G
8324,8324,1002,3,100G
8325,8325,1002,3,100G
8326,8326,1002,3,100G
8327,8327,1002,3,100G
8328,8328,1002,3,100G
8329,8329,1002,3,100G
8330,8330,1002,3,100G
8331,8331,1002,2,1Kg
8332,8332,1002,3,100G
8333,8333,1002,3,100G
8334,8334,1002,3,100G
8335,8335,1002,3,100G
8336,8336,1002,3,100G
8337,8337,1002,3,100G
8338,8338,1002,3,100G
8339,8339,1002,4,1Ea
